report_id,occurred_on,city,state,country,shape,summary,reported_on,has_media,explanation,report_link
183192,09/03/2018 05:45,Sturgis,SD,USA,Egg,It was early morning as the sun was coming up.,09/25/2024,N,,https://nuforc.org/sighting/?id=183192
142979,09/03/2018 03:00,Honolulu,HI,USA,Unknown,I woke up at 3:00 am. I went on my balcony to have a cigarette with my girlfriend. I was enjoying the half moon and the round glow arou,09/03/2018,N,,https://nuforc.org/sighting/?id=142979
142991,09/02/2018 22:20,Cheyenne,WY,USA,Formation,Multi colored lights over northern Cheyenne.  ((anonymous report)),09/04/2018,N,,https://nuforc.org/sighting/?id=142991
142971,09/02/2018 18:07,Lyons,CO,USA,Formation,"2 white objects no observable markings, no lights very high in sky. A commercial aircraft passed beneath objects during observation. Es",09/02/2018,N,,https://nuforc.org/sighting/?id=142971
143039,09/02/2018 14:42,Alberta (Canada),AB,Canada,,MADAR Node 109,09/07/2018,N,,https://nuforc.org/sighting/?id=143039
143038,09/02/2018 12:14,Newington,CT,USA,,MADAR Node 106,09/07/2018,N,,https://nuforc.org/sighting/?id=143038
142980,09/02/2018 11:58,Charlotte,NC,USA,Rectangle,"Black rectangle object moving East over Charlotte, NC in CLT airspace",09/03/2018,N,,https://nuforc.org/sighting/?id=142980
142960,09/02/2018 06:47,Muskogee,OK,USA,Triangle,"Triangular, non-flashing lights",09/02/2018,N,,https://nuforc.org/sighting/?id=142960
143004,09/01/2018 23:00,Clearwater,FL,USA,Triangle,I stepped out onto my balcony and saw an unusual looking star-like object hovering at approximately 5000 ft and approximately two miles,09/05/2018,N,,https://nuforc.org/sighting/?id=143004
142959,09/01/2018 22:42,Warwick,RI,USA,Fireball,"Red/orange pulsating orb moving steady, slow and low altitude traveling SE to NE",09/02/2018,N,,https://nuforc.org/sighting/?id=142959
142967,09/01/2018 22:30,Superior,WI,USA,Sphere,Witnessed bright orange object moving in night sky over L. Superior....object was moving NE...orange color faded and changed to bright.,09/01/2018,N,,https://nuforc.org/sighting/?id=142967
143050,09/01/2018 22:15,River Heights,UT,USA,Circle,"While conducting a CE-5 contact attempt, spotted a round white light that did a ""flare-up"" as I watched, then went dark.",09/10/2018,N,,https://nuforc.org/sighting/?id=143050
143000,09/01/2018 21:50,Idyllwild,CA,USA,Light,"Very clear conditions. 45 deg. to horizon, west direction.  20 to 40 objects/lights of red or blue/green color moving and stopping.",09/05/2018,N,,https://nuforc.org/sighting/?id=143000
142954,09/01/2018 21:40,Cape Coral,PA,USA,Light,Saw what appeared to be what i think a rocket contrail would look like.  4 in total but not in line or spacing....heading north.   No n,09/01/2018,N,,https://nuforc.org/sighting/?id=142954
