state_fipcode,county_lookup,county_fipcode,city_lookup,city_fipcode
22,OUACHITA,C073,FAIRBANKS,0734
02,FAIRBANKS NORTH STAR,C090,FAIRBANKS,0770
39,GREENE,C057,FAIRBORN,2530
46,CUSTER,C033,FAIRBURN,0950
13,FULTON,C121,FAIRBURN,2060
31,JEFFERSON,C095,FAIRBURY,1790
17,LIVINGSTON,C105,FAIRBURY,2910
42,FAYETTE,C051,FAIRCHANCE,2750
55,EAU CLAIRE,C035,FAIRCHILD,1660
53,SPOKANE,C063,FAIRCHILD AF BASE,0705
21,JEFFERSON,C111,FAIRDALE,1079
38,WALSH,C099,FAIRDALE,1000
54,RALEIGH,C081,FAIRDALE,0835
29,RIPLEY,C181,FAIRDEALING,2618
29,ATCHISON,C005,FAIRFAX,2620
51,FAIRFAX,C600,FAIRFAX,0900
27,RENVILLE,C129,FAIRFAX,2280
45,HAMPTON,C049,FAIRFAX,0860
51,FAIRFAX,C059,FAIRFAX,0900
45,ALLENDALE,C005,FAIRFAX,0860
46,GREGORY,C053,FAIRFAX,0960
06,MARIN,C041,FAIRFAX,1250
40,OSAGE,C113,FAIRFAX,1580
50,FRANKLIN,C011,FAIRFAX,0207
01,CHAMBERS,C017,FAIRFAX,1100
19,LINN,C113,FAIRFAX,2850
39,HAMILTON,C061,FAIRFAX,2533
51,FAIRFAX,C600,FAIRFAX STATION,0901
51,FAIRFAX,C059,FAIRFAX STATION,0901
17,WAYNE,C191,FAIRFIELD,2920
12,MARION,C083,FAIRFIELD,0979
30,TETON,C099,FAIRFIELD,0410
42,ERIE,C049,FAIRFIELD,2771
09,FAIRFIELD,C001,FAIRFIELD,0235
31,CLAY,C035,FAIRFIELD,1800
42,DELAWARE,C045,FAIRFIELD,2760
36,HERKIMER,C043,FAIRFIELD,1916
06,SOLANO,C095,FAIRFIELD,1260
51,ROCKBRIDGE,C163,FAIRFIELD,0902
19,JEFFERSON,C101,FAIRFIELD,2860
53,SPOKANE,C063,FAIRFIELD,0710
34,ESSEX,C013,FAIRFIELD,0938
42,ADAMS,C001,FAIRFIELD,2760
48,FREESTONE,C161,FAIRFIELD,2280
39,BUTLER,C017,FAIRFIELD,2535
01,JEFFERSON,C073,FAIRFIELD,1110
50,FRANKLIN,C011,FAIRFIELD,0209
23,SOMERSET,C025,FAIRFIELD,2650
16,CAMAS,C025,FAIRFIELD,0490
39,JEFFERSON,C081,FAIRFIELD,2536
39,JEFFERSON,C081,FAIRFIELD,2535
39,HAMILTON,C061,FAIRFIELD,2535
37,HYDE,C095,FAIRFIELD,1605
49,UTAH,C049,FAIRFIELD,0445
38,BILLINGS,C007,FAIRFIELD,1002
21,NELSON,C179,FAIRFIELD,1080
05,VAN BUREN,C141,FAIRFIELD BAY,1304
47,CUMBERLAND,C035,FAIRFIELD GLADE,0839
01,DE KALB,C049,FAIRFORD,1115
45,SPARTANBURG,C083,FAIRFOREST,0863
29,GREENE,C077,FAIRGROVE,2624
26,TUSCOLA,C157,FAIRGROVE,1630
27,STEARNS,C145,FAIRHAVEN,2285
25,BRISTOL,C005,FAIRHAVEN,0315
39,PREBLE,C135,FAIRHAVEN,2537
01,BALDWIN,C003,FAIRHOPE,1120
42,SOMERSET,C111,FAIRHOPE,2763
42,FAYETTE,C051,FAIRHOPE,2763
42,SOMERSET,C111,FAIRHOPE,2764
40,OTTAWA,C115,FAIRLAND,1590
18,SHELBY,C145,FAIRLAND,1489
39,SUMMIT,C153,FAIRLAWN,2538
54,GREENBRIER,C025,FAIRLEA,0837
50,ORANGE,C017,FAIRLEE,0211
24,KENT,C029,FAIRLEE,0542
42,BUCKS,C017,FAIRLESS HILLS,2765
48,HUNT,C231,FAIRLIE,2281
21,JEFFERSON,C111,FAIRMEADE,1083
54,MARION,C049,FAIRMONT,0840
27,MARTIN,C091,FAIRMONT,2290
37,ROBESON,C155,FAIRMONT,1610
40,GARFIELD,C047,FAIRMONT,1600
24,HARFORD,C025,FAIRMONT,0546
53,SNOHOMISH,C061,FAIRMONT,0715
31,FILLMORE,C059,FAIRMONT,1810
17,WILL,C197,FAIRMONT,2940
17,ST CLAIR,C163,FAIRMONT CITY,2930
17,VERMILION,C183,FAIRMOUNT,2928
38,RICHLAND,C077,FAIRMOUNT,1010
18,GRANT,C053,FAIRMOUNT,1490
24,SOMERSET,C039,FAIRMOUNT,0545
13,GORDON,C129,FAIRMOUNT,2070
42,CLARION,C031,FAIRMOUNT CITY,2767
24,PRINCE GEORGE'S,C033,FAIRMOUNT HTS,0550
42,ALLEGHENY,C003,FAIROAKS,2772
08,PARK,C093,FAIRPLAY,0790
21,ADAIR,C001,FAIRPLAY,1084
39,BELMONT,C013,FAIRPOINT,2539
36,MONROE,C055,FAIRPORT,1930
29,DE KALB,C063,FAIRPORT,2633
39,LAKE,C085,FAIRPORT HARBOR,2540
34,CUMBERLAND,C011,FAIRTON,0955
42,ERIE,C049,FAIRVIEW,2769
39,BELMONT,C013,FAIRVIEW,2550
26,OSCODA,C135,FAIRVIEW,1642
17,FULTON,C057,FAIRVIEW,2960
36,DUTCHESS,C027,FAIRVIEW,1941
01,CULLMAN,C043,FAIRVIEW,1121
20,BROWN,C013,FAIRVIEW,1760
40,MAJOR,C093,FAIRVIEW,1610
34,BERGEN,C003,FAIRVIEW,0960
56,LINCOLN,C023,FAIRVIEW,0281
46,LINCOLN,C083,FAIRVIEW,0970
41,MULTNOMAH,C051,FAIRVIEW,0670
37,BUNCOMBE,C021,FAIRVIEW,1615
21,CHRISTIAN,C047,FAIRVIEW,1085
30,RICHLAND,C083,FAIRVIEW,0420
42,BUTLER,C019,FAIRVIEW,2769
49,SANPETE,C039,FAIRVIEW,0450
53,YAKIMA,C077,FAIRVIEW,0720
34,MONMOUTH,C025,FAIRVIEW,0970
29,NEWTON,C145,FAIRVIEW,2640
48,COLLIN,C085,FAIRVIEW,2282
21,TODD,C219,FAIRVIEW,1085
42,YORK,C133,FAIRVIEW,2769
54,MARION,C049,FAIRVIEW,0850
47,WILLIAMSON,C187,FAIRVIEW,0833
42,BUTLER,C019,FAIRVIEW,2770
16,FRANKLIN,C041,FAIRVIEW,0500
51,KING GEORGE,C099,FAIRVIEW BEACH,0918
17,ST CLAIR,C163,FAIRVIEW HEIGHTS,2962
18,VERMILLION,C165,FAIRVIEW PARK,1500
39,CUYAHOGA,C035,FAIRVIEW PARK,2560
12,ORANGE,C095,FAIRVIEW SHORES,0980
42,MONTGOMERY,C091,FAIRVIEW VILLAGE,2768
20,JOHNSON,C091,FAIRWAY,1770
37,DUPLIN,C061,FAISON,1620
37,ROWAN,C159,FAITH,1630
46,MEADE,C093,FAITH,0980
48,ZAPATA,C505,FALCON,2283
21,MAGOFFIN,C153,FALCON,1086
37,CUMBERLAND,C051,FALCON,1640
29,LACLEDE,C105,FALCON,2644
28,QUITMAN,C119,FALCON,0843
08,EL PASO,C041,FALCON AFB,0795
04,MARICOPA,C013,FALCON ESTATES,0166
48,STARR,C427,FALCON HEIGHTS,2285
27,RAMSEY,C123,FALCON HEIGHTS,2300
36,CHAUTAUQUA,C013,FALCONER,1950
48,BROOKS,C047,FALFURRIAS,2290
37,PITT,C147,FALKLAND,1650
28,TIPPAH,C139,FALKNER,0845
01,MORGAN,C103,FALKVILLE,1130
47,WASHINGTON,C179,FALL BRANCH,0834
53,KING,C033,FALL CITY,0722
41,LANE,C039,FALL CREEK,0678
55,EAU CLAIRE,C035,FALL CREEK,1680
17,ADAMS,C001,FALL CREEK,2964
20,GREENWOOD,C073,FALL RIVER,1780
25,BRISTOL,C005,FALL RIVER,0320
55,COLUMBIA,C021,FALL RIVER,1690
06,SHASTA,C089,FALL RIVER MILLS,1265
21,CLAY,C051,FALL ROCK,1088
06,SAN DIEGO,C073,FALLBROOK,1264
42,CAMBRIA,C021,FALLENTIMBER,2773
54,KANAWHA,C039,FALLING ROCK,0859
54,BERKELEY,C003,FALLING WATERS,0864
40,LINCOLN,C081,FALLIS,1620
30,PRAIRIE,C079,FALLON,0424
32,CHURCHILL,C001,FALLON,0090
42,WYOMING,C131,FALLS,2774
51,FALLS CHURCH,C610,FALLS CHURCH,0930
41,POLK,C053,FALLS CITY,0680
31,RICHARDSON,C147,FALLS CITY,1820
48,KARNES,C255,FALLS CITY,2300
42,CLEARFIELD,C033,FALLS CREEK,2780
42,JEFFERSON,C065,FALLS CREEK,2780
54,BRAXTON,C007,FALLS MILL,0855
51,TAZEWELL,C185,FALLS MILLS,0935
21,GRAYSON,C085,FALLS OF ROUGH,1087
54,FAYETTE,C019,FALLS VIEW,0870
09,LITCHFIELD,C005,FALLS VILLAGE,0236
36,SULLIVAN,C105,FALLSBURG,1954
42,BUCKS,C017,FALLSINGTON,2785
24,HARFORD,C025,FALLSTON,0555
37,CLEVELAND,C045,FALLSTON,1651
42,BEAVER,C007,FALLSTON,2790
23,CUMBERLAND,C005,FALMOUTH,2700
18,RUSH,C139,FALMOUTH,1505
51,STAFFORD,C179,FALMOUTH,0940
26,MISSAUKEE,C113,FALMOUTH,1643
25,BARNSTABLE,C001,FALMOUTH,0330
21,PENDLETON,C191,FALMOUTH,1090
02,ALEUTIANS EAST,C013,FALSE PASS,0780
20,SALINE,C169,FALUN,1781
36,ORLEANS,C073,FANCHER,1955
21,GRAVES,C083,FANCY FARM,1100
51,CARROLL,C035,FANCY GAP,0945
17,MENARD,C129,FANCY PRAIRIE,2965
48,JEFFERSON,C245,FANNETT,2304
42,FRANKLIN,C055,FANNETTSBURG,2793
48,GOLIAD,C175,FANNIN,2305
54,WYOMING,C109,FANROCK,0874
40,LE FLORE,C079,FANSHAWE,1625
34,UNION,C039,FANWOOD,0980
34,SOMERSET,C035,FAR HILLS,0990
29,AUDRAIN,C007,FARBER,2650
02,YUKON KOYUKUK,C290,FAREWELL,0785
38,CASS,C017,FARGO,1020
13,CLINCH,C065,FARGO,2085
40,ELLIS,C045,FARGO,1630
05,MONROE,C095,FARGO,1305
27,RICE,C131,FARIBAULT,2310
17,FAYETTE,C051,FARINA,2970
08,HUERFANO,C055,FARISITA,0794
21,PERRY,C193,FARLER,1103
19,DUBUQUE,C061,FARLEY,2870
29,PLATTE,C165,FARLEY,2660
35,COLFAX,C007,FARLEY,0305
20,CRAWFORD,C037,FARLINGTON,1785
39,TRUMBULL,C155,FARMDALE,2565
46,HANSON,C061,FARMER,0990
39,DEFIANCE,C039,FARMER,2562
17,DE WITT,C039,FARMER CITY,2980
21,ROWAN,C205,FARMERS,1105
48,DALLAS,C113,FARMERS BRANCH,2310
18,SULLIVAN,C153,FARMERSBURG,1510
19,CLAYTON,C043,FARMERSBURG,2880
39,MONTGOMERY,C113,FARMERSVILLE,2570
17,MONTGOMERY,C135,FARMERSVILLE,2990
48,COLLIN,C085,FARMERSVILLE,2320
06,TULARE,C107,FARMERSVILLE,1254
36,CATTARAUGUS,C009,FARMERSVILLE CENTER,1959
22,UNION,C111,FARMERVILLE,0740
23,KENNEBEC,C011,FARMINGDALE,2725
34,MONMOUTH,C025,FARMINGDALE,1000
36,NASSAU,C059,FARMINGDALE,1960
46,PENNINGTON,C103,FARMINGDALE,0995
06,SAN JOAQUIN,C077,FARMINGTON,1255
26,OAKLAND,C125,FARMINGTON,1650
49,DAVIS,C011,FARMINGTON,0460
17,FULTON,C057,FARMINGTON,3000
35,SAN JUAN,C045,FARMINGTON,0310
13,OCONEE,C219,FARMINGTON,2090
19,VAN BUREN,C177,FARMINGTON,2890
36,ONTARIO,C069,FARMINGTON,1961
55,JEFFERSON,C055,FARMINGTON,1695
21,GRAVES,C083,FARMINGTON,1107
27,DAKOTA,C037,FARMINGTON,2320
23,FRANKLIN,C007,FARMINGTON,2750
53,WHITMAN,C075,FARMINGTON,0730
33,STRAFFORD,C017,FARMINGTON,0140
10,KENT,C001,FARMINGTON,0160
09,HARTFORD,C003,FARMINGTON,0237
54,MARION,C049,FARMINGTON,0880
05,WASHINGTON,C143,FARMINGTON,1308
42,FAYETTE,C051,FARMINGTON,2795
29,ST FRANCOIS,C187,FARMINGTON,2670
23,FRANKLIN,C007,"FARMINGTON FALLS, CHEST",2753
23,FRANKLIN,C007,"FARMINGTON FALLS, FARMT",2751
26,OAKLAND,C125,FARMINGTON HILLS,1652
36,SUFFOLK,C103,FARMINGVILLE,1963
18,RANDOLPH,C135,FARMLAND,1520
37,PITT,C147,FARMVILLE,1660
51,PRINCE EDWARD,C147,FARMVILLE,0950
31,DAWSON,C047,FARNAM,1830
25,BERKSHIRE,C003,FARNAMS,0331
47,POLK,C139,FARNER,0835
51,RICHMOND,C159,FARNHAM,0955
36,ERIE,C029,FARNHAM,1970
19,CALHOUN,C025,FARNHAMVILLE,2900
48,OCHILTREE,C357,FARNSWORTH,2322
19,FREMONT,C071,FARRAGUT,2910
42,CLINTON,C035,FARRANDSVILLE,2797
13,JASPER,C159,FARRAR,2100
29,PERRY,C157,FARRAR,2674
28,COAHOMA,C027,FARRELL,0849
42,MERCER,C085,FARRELL,2800
40,ATOKA,C005,FARRIS,1634
56,SWEETWATER,C037,FARSON,0283
27,POPE,C121,FARWELL,2330
31,HOWARD,C093,FARWELL,1833
48,PARMER,C369,FARWELL,2325
26,CLARE,C035,FARWELL,1660
48,ATASCOSA,C013,FASHING,2327
48,ROCKWALL,C397,FATE,2330
21,PULASKI,C199,FAUBUSH,1108
29,BUCHANAN,C021,FAUCETT,2676
24,CHARLES,C017,FAULKNER,0557
46,FAULK,C049,FAULKTON,1000
01,MARENGO,C091,FAUNSDALE,1140
42,YORK,C133,FAWN GROVE,2807
06,SAN BERNARDINO,C071,FAWNSKIN,1256
47,BENTON,C005,FAXON,0837
42,LYCOMING,C081,FAXON,2810
40,COMANCHE,C031,FAXON,1640
40,DEWEY,C043,FAY,1641
17,CARROLL,C015,FAY,3001
19,FAYETTE,C065,FAYETTE,2920
23,KENNEBEC,C011,FAYETTE,2752
29,HOWARD,C089,FAYETTE,2680
36,SENECA,C099,FAYETTE,1976
49,SANPETE,C039,FAYETTE,0470
01,FAYETTE,C057,FAYETTE,1150
28,JEFFERSON,C063,FAYETTE,0850
26,DELTA,C041,FAYETTE,1661
39,FULTON,C051,FAYETTE,2580
42,FAYETTE,C051,FAYETTE CITY,2820
05,WASHINGTON,C143,FAYETTEVILLE,1310
42,FRANKLIN,C055,FAYETTEVILLE,2822
48,FAYETTE,C149,FAYETTEVILLE,2340
36,ONONDAGA,C067,FAYETTEVILLE,1980
13,FAYETTE,C113,FAYETTEVILLE,2110
47,LINCOLN,C103,FAYETTEVILLE,0840
37,CUMBERLAND,C051,FAYETTEVILLE,1670
54,FAYETTE,C019,FAYETTEVILLE,0890
39,BROWN,C015,FAYETTEVILLE,2590
17,ST CLAIR,C163,FAYETTEVILLE,3002
48,HIDALGO,C215,FAYSVILLE,2342
25,WORCESTER,C027,FAYVILLE,0332
35,GRANT,C017,FAYWOOD,0311
42,BUCKS,C017,FEASTERVILLE,2825
06,BUTTE,C007,FEATHER FALLS,1267
16,ELMORE,C039,FEATHERVILLE,0501
27,CASS,C021,FEDERAL DAM,2340
08,ADAMS,C001,FEDERAL HEIGHTS,0800
53,KING,C033,FEDERAL WAY,0735
24,CAROLINE,C011,FEDERALSBURG,0560
46,MINER,C097,FEDORA,1005
21,PIKE,C195,FEDSCREEK,1109
25,HAMPDEN,C013,FEEDING HILLS,0335
39,BROWN,C015,FEESBURG,2595
26,DICKINSON,C043,FELCH,1663
12,HENDRY,C051,FELDA,0985
39,CLERMONT,C025,FELICITY,2600
22,EAST FELICIANA,C037,FELIXVILLE,0745
06,KERN,C029,FELLOWS,1269
20,EDWARDS,C047,FELLSBURG,1788
12,INDIAN RIVER,C061,FELLSMERE,0990
05,UNION,C139,FELSENTHAL,1312
16,TETON,C081,FELT,0502
40,CIMARRON,C025,FELT,1645
27,CLAY,C027,FELTON,2350
42,YORK,C133,FELTON,2830
06,SANTA CRUZ,C087,FELTON,1268
13,HARALSON,C143,FELTON,2112
10,KENT,C001,FELTON,0170
36,JEFFERSON,C045,FELTS MILLS,1981
55,FLORENCE,C037,FENCE,1697
35,CIBOLA,C006,FENCE LAKE,0312
42,BUTLER,C019,FENELTON,2835
16,IDAHO,C049,FENN,0505
06,SAN BERNARDINO,C071,FENNER,1272
55,GRANT,C043,FENNIMORE,1700
26,ALLEGAN,C005,FENNVILLE,1670
22,JEFFERSON DAVIS,C053,FENTON,0747
29,ST LOUIS,C510,FENTON,2690
17,WHITESIDE,C195,FENTON,3003
19,KOSSUTH,C109,FENTON,2930
29,ST LOUIS,C189,FENTON,2690
26,GENESEE,C049,FENTON,1680
48,CALDWELL,C055,FENTRESS,2345
09,MIDDLESEX,C007,FENWICK,0240
26,MONTCALM,C117,FENWICK,1685
54,NICHOLAS,C067,FENWICK,0895
10,SUSSEX,C005,FENWICK ISLAND,0174
55,MARATHON,C073,FENWOOD,1710
30,TOOLE,C101,FERDIG,0422
18,DUBOIS,C037,FERDINAND,1530
16,IDAHO,C049,FERDINAND,0510
30,FERGUS,C027,FERGUS,0423
27,OTTER TAIL,C111,FERGUS FALLS,2360
37,WILKES,C193,FERGUSON,1672
19,MARSHALL,C127,FERGUSON,2940
21,PULASKI,C199,FERGUSON,1110
29,ST LOUIS,C510,FERGUSON,2700
29,ST LOUIS,C189,FERGUSON,2700
21,PIKE,C195,FERGUSON CREEK,1120
21,JEFFERSON,C111,FERN CREEK,1125
12,BROWARD,C011,FERN CREST VILLAGE,1011
42,LUZERNE,C079,FERN GLEN,2842
12,SEMINOLE,C117,FERN PARK,1015
39,HAMILTON,C061,FERNALD,2605
16,KOOTENAI,C055,FERNAN LAKE,0515
12,NASSAU,C089,FERNANDINA BEACH,1010
01,LAMAR,C075,FERNBANK,1152
06,HUMBOLDT,C023,FERNBRIDGE,1271
26,OAKLAND,C125,FERNDALE,1690
42,BUCKS,C017,FERNDALE,2840
24,ANNE ARUNDEL,C003,FERNDALE,0561
36,SULLIVAN,C105,FERNDALE,1982
06,HUMBOLDT,C023,FERNDALE,1270
53,WHATCOM,C073,FERNDALE,0740
05,PULASKI,C119,FERNDALE,1313
12,LAKE,C069,FERNDALE,1012
46,BROWN,C013,FERNEY,1006
32,LYON,C019,FERNLEY,0091
28,PIKE,C113,FERNWOOD,0855
42,DELAWARE,C045,FERNWOOD,2843
16,BENEWAH,C009,FERNWOOD,0516
54,LINCOLN,C043,FERRELLSBURG,0897
29,PLATTE,C165,FERRELVIEW,2710
22,CONCORDIA,C029,FERRIDAY,0750
48,ELLIS,C139,FERRIS,2360
17,HANCOCK,C067,FERRIS,3004
50,ADDISON,C001,FERRISBURG,0212
49,EMERY,C015,FERRON,0480
51,FRANKLIN,C067,FERRUM,0962
51,FRANKLIN,C620,FERRUM,0962
02,DENALI,C068,FERRY,0786
26,OTTAWA,C139,FERRYSBURG,1700
55,CRAWFORD,C023,FERRYVILLE,1720
27,POLK,C119,FERTILE,2370
19,WORTH,C195,FERTILE,2950
38,WELLS,C103,FESSENDEN,1030
29,JEFFERSON,C099,FESTUS,2720
36,ALBANY,C001,FEURA BUSH,1985
17,FULTON,C057,FIATT,3005
26,CHIPPEWA,C033,FIBRE,1706
17,DOUGLAS,C041,FICKLIN,3006
06,AMADOR,C005,FIDDLETOWN,1274
17,JERSEY,C083,FIDELITY,3007
48,LLANO,C299,FIELD CREEK,2361
51,HENRY,C089,FIELDALE,0970
06,HUMBOLDT,C023,FIELDBROOK,1273
49,BOX ELDER,C003,FIELDING,0490
17,JERSEY,C083,FIELDON,3008
22,BEAUREGARD,C011,FIELDS,0751
41,HARNEY,C025,FIELDS,0684
41,LANE,C039,FIELDS,0685
06,HUMBOLDT,C023,FIELDS LANDING,1275
34,BURLINGTON,C005,FIELDSBORO,1010
48,LAMB,C279,FIELDTON,2362
35,GRANT,C017,FIERRO,0313
51,GOOCHLAND,C075,FIFE,0972
53,PIERCE,C053,FIFE,0747
48,MCCULLOCH,C307,FIFE,2363
26,GRAND TRAVERSE,C055,FIFE LAKE,1710
55,PRICE,C099,FIFIELD,1722
27,CROW WING,C035,FIFTY LAKES,2374
05,STONE,C137,FIFTYSIX,1315
54,MCDOWELL,C047,FILBERT,0898
16,TWIN FALLS,C083,FILER,0520
26,MANISTEE,C101,FILER CITY,1711
26,HURON,C063,FILION,1712
31,GAGE,C067,FILLEY,1840
38,BENSON,C005,FILLMORE,1034
18,PUTNAM,C133,FILLMORE,1534
29,ANDREW,C003,FILLMORE,2730
21,LEE,C129,FILLMORE,1132
49,MILLARD,C027,FILLMORE,0500
26,ALLEGAN,C005,FILLMORE,1713
40,JOHNSTON,C069,FILLMORE,1647
17,MONTGOMERY,C135,FILLMORE,3010
06,VENTURA,C111,FILLMORE,1280
36,ALLEGANY,C003,FILLMORE,1990
17,DOUGLAS,C041,FILSON,3012
51,BOTETOURT,C023,FINCASTLE,0980
21,SHELBY,C211,FINCHVILLE,1126
39,HANCOCK,C063,FINDLAY,2610
17,SHELBY,C173,FINDLAY,3020
36,CHAUTAUQUA,C013,FINDLEY LAKE,1992
36,ST LAWRENCE,C089,FINE,1993
34,WARREN,C041,FINESVILLE,1012
36,JEFFERSON,C045,FINEVIEW,1991
38,BARNES,C003,FINGAL,1040
47,MCNAIRY,C109,FINGER,0842
45,SPARTANBURG,C083,FINGERVILLE,0866
02,NORTHWEST ARCTIC,C188,FINK CREEK,0787
24,CARROLL,C013,FINKSBURG,0562
27,LAKE,C075,FINLAND,2375
42,ALLEGHENY,C003,FINLAY TOWNSHIP,2849
27,PINE,C115,FINLAYSON,2380
38,STEELE,C091,FINLEY,1050
47,DYER,C045,FINLEY,0841
40,PUSHMATAHA,C127,FINLEY,1646
06,LAKE,C033,FINLEY,1276
21,TAYLOR,C217,FINLEY,1124
13,PULASKI,C235,FINLEYSON,2120
42,WASHINGTON,C125,FINLEYVILLE,2850
42,BEDFORD,C009,FINLEYVILLE TOWNSHIP,2849
18,HANCOCK,C059,FINLY,1535
41,LANE,C039,FINN ROCK,0687
39,HAMILTON,C061,FINNEYTOWN,2615
53,PIERCE,C053,FIRCREST,0750
06,FRESNO,C019,FIREBAUGH,1290
21,LEWIS,C135,FIREBRICK,1133
46,DEWEY,C041,FIRESTELL,1007
08,WELD,C123,FIRESTONE,0810
31,LANCASTER,C109,FIRTH,1850
16,BINGHAM,C011,FIRTH,0530
48,COMAL,C091,FISCHER,2366
06,MARIPOSA,C043,FISH CAMP,1291
55,DOOR,C029,FISH CREEK,1723
16,BEAR LAKE,C007,FISH HAVEN,0532
18,LA PORTE,C091,FISH LAKE,1537
02,WADE HAMPTON,C270,FISH VILLAGE,0789
05,POINSETT,C111,FISHER,1320
22,SABINE,C085,FISHER,0753
17,CHAMPAIGN,C019,FISHER,3030
27,POLK,C119,FISHER,2390
54,HARDY,C031,FISHER,0901
42,CLARION,C031,FISHER,2852
18,HAMILTON,C057,FISHERS,1540
36,ONTARIO,C069,FISHERS,1994
51,SHENANDOAH,C171,FISHERS HILL,0984
36,SUFFOLK,C103,FISHERS ISLAND,1995
36,JEFFERSON,C045,FISHERS LANDING,1997
51,AUGUSTA,C015,FISHERSVILLE,0985
42,BEDFORD,C009,FISHERTOWN,2854
21,JEFFERSON,C111,FISHERVILLE,1127
24,DORCHESTER,C019,FISHING CREEK,0563
36,DUTCHESS,C027,FISHKILL,2000
36,DELAWARE,C025,FISHS EDDY,2004
30,STILLWATER,C095,FISHTAIL,0426
21,PIKE,C195,FISHTRAP,1123
48,COLEMAN,C083,FISK,2367
29,BUTLER,C023,FISK,2740
25,WORCESTER,C027,FISKDALE,0345
21,KNOTT,C119,FISTY,1131
55,DANE,C025,FITCHBURG,1724
25,WORCESTER,C027,FITCHBURG,0350
09,NEW LONDON,C011,FITCHVILLE,0242
17,VERMILION,C183,FITHIAN,3040
28,ISSAQUENA,C055,FITLER,0857
40,PONTOTOC,C123,FITTSTOWN,1648
13,BEN HILL,C017,FITZGERALD,2130
40,PONTOTOC,C123,FITZHUGH,1649
01,BULLOCK,C011,FITZPATRICK,1154
33,CHESHIRE,C005,FITZWILLIAM,0141
54,CALHOUN,C013,FIVE FORKS,0899
23,SAGADAHOC,C023,FIVE ISLANDS,2755
01,CHAMBERS,C017,FIVE POINTS,1160
47,LAWRENCE,C099,FIVE POINTS,0844
06,FRESNO,C019,FIVE POINTS,1293
47,UNICOI,C171,FLAG POND,0836
08,KIT CARSON,C063,FLAGLER,0820
12,FLAGLER,C035,FLAGLER BEACH,1020
04,COCONINO,C005,FLAGSTAFF,0170
34,SOMERSET,C035,FLAGTOWN,1015
12,MONROE,C087,FLAMINGO,1023
17,LIVINGSTON,C105,FLANAGAN,3050
34,MORRIS,C027,FLANDERS,1017
36,SUFFOLK,C103,FLANDERS,2007
46,MOODY,C101,FLANDREAU,1010
38,MORTON,C059,FLASHER,1060
48,CORYELL,C099,FLAT,2371
02,BETHEL,C050,FLAT,0790
29,PHELPS,C161,FLAT,2744
02,YUKON KOYUKUK,C290,FLAT,0790
01,JEFFERSON,C073,FLAT CREEK,1170
01,WALKER,C127,FLAT CREEK,1170
21,MAGOFFIN,C153,FLAT FORK,1134
30,LAKE,C047,FLAT HEAD,0421
21,KNOX,C121,FLAT LICK,1128
29,ST FRANCOIS,C187,FLAT RIVER,2750
17,CRAWFORD,C033,FLAT ROCK,3060
01,JACKSON,C071,FLAT ROCK,1174
26,WAYNE,C163,FLAT ROCK,1720
37,SURRY,C171,FLAT ROCK,1676
37,HENDERSON,C089,FLAT ROCK,1673
37,SURRY,C171,FLAT ROCK,1673
39,SENECA,C147,FLAT ROCK,2617
18,SHELBY,C145,FLAT ROCK,1545
54,MERCER,C055,FLAT TOP,0908
47,PERRY,C135,FLAT WOODS,0838
34,SUSSEX,C037,FLATBROOKVILLE,1018
21,JOHNSON,C115,FLATGAP,1039
21,JOHNSON,C115,FLATGAP,1135
48,FAYETTE,C149,FLATONIA,2370
54,BRAXTON,C007,FLATWOODS,0910
22,RAPIDES,C079,FLATWOODS,0754
21,GREENUP,C089,FLATWOODS,1129
38,BURKE,C013,FLAXTON,1070
30,DANIELS,C019,FLAXVILLE,0427
42,LACKAWANNA,C069,FLEETVILLE,2856
42,BUCKS,C017,FLEETWING ESTATES,2860
42,BERKS,C011,FLEETWOOD,2870
37,ASHE,C009,FLEETWOOD,1677
36,DELAWARE,C025,FLEISCHMANNS,2010
21,LETCHER,C133,FLEMING,1130
42,CENTRE,C027,FLEMING,2878
39,WASHINGTON,C167,FLEMING,2618
36,CAYUGA,C011,FLEMING,2011
13,LIBERTY,C179,FLEMING,2135
08,LOGAN,C075,FLEMING,0830
12,ORANGE,C095,FLEMING HEIGHTS,1025
21,FLEMING,C069,FLEMINGSBURG,1140
42,CLINTON,C035,FLEMINGTON,2880
34,HUNTERDON,C019,FLEMINGTON,1020
13,LIBERTY,C179,FLEMINGTON,2140
29,POLK,C167,FLEMINGTON,2760
54,TAYLOR,C091,FLEMINGTON,0920
27,MORRISON,C097,FLENSBURG,2400
40,COMANCHE,C031,FLETCHER,1650
39,MIAMI,C109,FLETCHER,2620
37,HENDERSON,C089,FLETCHER,1674
29,JEFFERSON,C099,FLETCHER,2762
26,GENESEE,C049,FLINT,1730
48,SMITH,C423,FLINT,2374
01,MORGAN,C103,FLINT CITY,1176
51,RAPPAHANNOCK,C157,FLINT HILL,0988
26,GENESEE,C049,FLINT TOWNSHIP,1731
29,ST CHARLES,C183,FLINTHILL,2766
42,CAMBRIA,C021,FLINTON,2885
06,LOS ANGELES,C037,FLINTRIDGE,1294
13,WALKER,C295,FLINTSTONE,2147
24,ALLEGANY,C001,FLINTSTONE,0564
47,LINCOLN,C103,FLINTVILLE,0843
42,LEBANON,C075,FLINTVILLE,2886
13,HENRY,C151,FLIPPEN,2148
05,MARION,C089,FLIPPIN,1330
